CustomerID,CustomerStatus,Country,Units,Spent,Order_Count
14607-UK,Return,United Kingdom,11766,16569.5,14
14608-UK,Return,United Kingdom,437,1785.15,4
14609-UK,Return,United Kingdom,7026,601.56,4
14616-UK,Return,United Kingdom,104,406.08,3
14618-UK,Return,United Kingdom,264,553.44,3
14619-UK,One time,United Kingdom,152,394.44,1
14620-UK,New,United Kingdom,214,412.78,2
14621-UK,Regular,United Kingdom,993,1788.36,5
14622-UK,One time,United Kingdom,146,320.58,1
14623-UK,Return,United Kingdom,419,889.25,5
14624-UK,New,United Kingdom,162,225.85,2
14625-UK,New,United Kingdom,335,899.63,2
14626-UK,Return,United Kingdom,1403,2791.27,4
14628-UK,New,United Kingdom,272,671.96,2
14629-UK,New,United Kingdom,380,959.01,2
14631-UK,Return,United Kingdom,622,1006.98,3
14632-UK,One time,United Kingdom,96,114.56,1
14633-UK,One time,United Kingdom,96,344.9,1
14636-UK,New,United Kingdom,241,609.85,2
14638-UK,One time,United Kingdom,166,443.6,1
14639-UK,Return,United Kingdom,1431,2984.49,6
14640-UK,Regular,United Kingdom,886,2125.08,6
14641-UK,One time,United Kingdom,90,110.46,1
14642-UK,One time,United Kingdom,76,96.12,1
14643-UK,New,United Kingdom,815,693.81,2
14644-UK,New,United Kingdom,258,830.76,2
14645-UK,New,United Kingdom,381,597.09,2
14646-NETH,Regular,Netherlands,197491,280206.02,74
14647-UK,One time,United Kingdom,95,243.22,1
14649-UK,Return,United Kingdom,1018,1417.29,4
14651-UK,New,United Kingdom,344,654.6,2
14652-UK,One time,United Kingdom,53,114.18,1
14653-UK,Regular,United Kingdom,950,1947.55,7
14655-UK,Return,United Kingdom,1089,1932.23,4
14656-UK,New,United Kingdom,120,291.05,2
14657-UK,Return,United Kingdom,466,848.22,4
14658-UK,New,United Kingdom,47,247.15,2
14659-UK,Regular,United Kingdom,1195,2529.93,9
14660-UK,New,United Kingdom,228,285.74,2
14661-UK,One time,United Kingdom,35,107.95,1
14662-UK,Return,United Kingdom,602,771.17,4
14664-UK,New,United Kingdom,466,637.89,2
14665-UK,Return,United Kingdom,740,1835.7,5
14666-UK,One time,United Kingdom,161,195.25,1
14667-UK,Regular,United Kingdom,5385,9241.2,25
14669-UK,Return,United Kingdom,775,1269.99,3
14670-UK,New,United Kingdom,337,411.53,2
14672-UK,New,United Kingdom,454,765.55,2
14673-UK,Return,United Kingdom,1004,1736.4,5
14675-UK,One time,United Kingdom,341,604.75,1
14676-UK,Return,United Kingdom,2500,2548.24,6
14680-UK,Regular,United Kingdom,13476,28754.11,16
14681-UK,Return,United Kingdom,76,498.95,3
14682-UK,New,United Kingdom,80,52,2
14684-UK,Regular,United Kingdom,853,1236.28,5
14687-UK,One time,United Kingdom,470,628.38,1
14688-UK,Regular,United Kingdom,3621,5630.87,21
14689-UK,One time,United Kingdom,76,112.8,1
14690-UK,New,United Kingdom,170,371.7,2
14691-UK,Return,United Kingdom,707,2114.33,5
14692-UK,Return,United Kingdom,265,591.55,4
14693-UK,One time,United Kingdom,34,172.9,1
14696-UK,Regular,United Kingdom,1630,2078.95,7
14697-UK,New,United Kingdom,181,188.61,2
14698-UK,Regular,United Kingdom,615,1250.76,5
14699-UK,One time,United Kingdom,77,109.13,1
14700-UK,Return,United Kingdom,1342,2235.3,3
14701-UK,Regular,United Kingdom,932,2549.37,9
14702-UK,Regular,United Kingdom,1454,3292.14,17
14703-UK,One time,United Kingdom,183,318.17,1
14704-UK,Regular,United Kingdom,1082,1546.91,9
14705-UK,One time,United Kingdom,100,179,1
14708-UK,Return,United Kingdom,621,1126.37,3
14709-UK,Regular,United Kingdom,2484,4921.04,13
14710-UK,Return,United Kingdom,378,606.13,4
14711-UK,Regular,United Kingdom,978,2868.8,11
14712-UK,Return,United Kingdom,315,917.07,3
14713-UK,Regular,United Kingdom,1615,2666.36,11
14714-UK,One time,United Kingdom,229,160.19,1
14715-UK,Return,United Kingdom,521,867.38,4
14716-UK,New,United Kingdom,604,329.68,2
14719-UK,Regular,United Kingdom,1032,1602.13,5
14720-UK,Return,United Kingdom,219,663.81,3
14722-UK,One time,United Kingdom,120,187.92,1
14723-UK,Return,United Kingdom,695,1158.3,6
14725-UK,One time,United Kingdom,593,718.08,1
14727-UK,One time,United Kingdom,62,268.58,1
14729-UK,One time,United Kingdom,197,313.49,1
14730-UK,Return,United Kingdom,1132,2005.06,8
14731-UK,Return,United Kingdom,256,380.02,3
14732-UK,Regular,United Kingdom,1405,2702.49,8
14733-UK,Regular,United Kingdom,3764,9585.91,12
14735-UK,Regular,United Kingdom,2264,6065.69,32
14737-UK,Return,United Kingdom,345,1164.55,3
14738-UK,Return,United Kingdom,601,1314.45,7
14739-UK,Regular,United Kingdom,3820,3902.28,7
14740-UK,Regular,United Kingdom,735,1448.21,3
14741-UK,Return,United Kingdom,841,1400.34,6
14744-UK,Regular,United Kingdom,627,1099.98,7
14745-UK,Regular,United Kingdom,1038,1220.26,5
14747-UK,One time,United Kingdom,84,328.2,1
14748-UK,Return,United Kingdom,1223,1415.75,5
14752-UK,One time,United Kingdom,260,389.64,1
14753-UK,One time,United Kingdom,211,563.15,1
14754-UK,New,United Kingdom,486,638.05,2
14755-UK,Regular,United Kingdom,2219,5010.28,11
14756-UK,One time,United Kingdom,416,738.96,1
14757-UK,One time,United Kingdom,160,420.5,1
14758-UK,Regular,United Kingdom,419,1484.06,4
14759-UK,Return,United Kingdom,569,1625.97,3
14760-UK,One time,United Kingdom,40,89.2,1
14761-UK,New,United Kingdom,118,255.9,2
14762-UK,One time,United Kingdom,341,300.52,1
14764-UK,One time,United Kingdom,190,278.3,1
14765-UK,Return,United Kingdom,135,254.11,3
14766-UK,Return,United Kingdom,1349,2473.37,6
14768-UK,New,United Kingdom,52,192.6,2
14769-UK,Regular,United Kingdom,7436,10674.75,8
14770-UK,New,United Kingdom,490,876.42,2
14772-UK,One time,United Kingdom,82,139.26,1
14775-UK,Return,United Kingdom,1174,1011.9,3
14776-UK,Regular,United Kingdom,3134,2538.3,11
14778-UK,New,United Kingdom,306,730.86,2
14779-UK,Return,United Kingdom,84,386.15,3
14780-UK,New,United Kingdom,310,447.68,2
14782-UK,One time,United Kingdom,114,200.1,1
14784-UK,New,United Kingdom,237,289.99,2
14785-UK,New,United Kingdom,84,77.4,2
14788-UK,New,United Kingdom,421,679.44,2
14789-UK,One time,United Kingdom,116,197.64,1
14790-UK,Return,United Kingdom,699,745.06,4
14792-UK,One time,United Kingdom,2,6.2,1
14793-UK,One time,United Kingdom,91,228.99,1
14794-UK,Return,United Kingdom,673,1319.91,7
14795-UK,One time,United Kingdom,17,131.45,1
14796-UK,Regular,United Kingdom,6025,8022.49,17
14798-UK,Return,United Kingdom,150,173.74,3
14799-UK,One time,United Kingdom,146,157.7,1
14800-UK,Regular,United Kingdom,3655,4339.74,12
14801-UK,One time,United Kingdom,175,193.14,1
14803-UK,Return,United Kingdom,370,845.55,3
14804-UK,One time,United Kingdom,121,353.27,1
14805-UK,Return,United Kingdom,115,554.65,4
14806-UK,One time,United Kingdom,330,193.39,1
14808-UK,Regular,United Kingdom,2147,2741.17,8
14810-UK,Regular,United Kingdom,1016,2087.88,11
14813-UK,New,United Kingdom,67,155.43,2
14815-UK,New,United Kingdom,744,778.5,2
14816-UK,One time,United Kingdom,5,271.85,1
14817-UK,New,United Kingdom,655,1110.34,2
14818-UK,Return,United Kingdom,324,657.8,3
14819-UK,New,United Kingdom,109,272.07,2
14820-UK,Return,United Kingdom,253,507.29,4
14821-UK,One time,United Kingdom,20,48.8,1
14823-UK,Return,United Kingdom,88,321.43,3
14824-UK,Return,United Kingdom,525,1127.71,4
14825-UK,Regular,United Kingdom,991,2226.91,12
14828-UK,Return,United Kingdom,2172,2139.76,3
14829-UK,Return,United Kingdom,452,697.55,4
14830-UK,One time,United Kingdom,169,197.13,1
14834-UK,Regular,United Kingdom,734,1720.3,6
14836-UK,Return,United Kingdom,45,102.45,3
14837-UK,Regular,United Kingdom,1436,1649.5,4
14840-UK,One time,United Kingdom,31,62.85,1
14841-UK,Return,United Kingdom,1778,3295.76,6
14842-UK,Return,United Kingdom,1166,2824.69,4
14844-UK,Return,United Kingdom,1833,3189.81,4
14847-UK,One time,United Kingdom,120,309.4,1
14849-UK,Regular,United Kingdom,5694,7930.54,25
14850-UK,One time,United Kingdom,293,325.75,1
14851-UK,New,United Kingdom,325,511.35,2
14852-UK,Regular,United Kingdom,1747,2836.69,6
14853-UK,New,United Kingdom,82,475.8,2
14854-UK,Regular,United Kingdom,1832,2759.83,7
14855-UK,New,United Kingdom,267,645.65,2
14856-UK,Return,United Kingdom,714,1311.38,3
14857-UK,New,United Kingdom,464,1173.12,2
14859-UK,Return,United Kingdom,671,1353.74,4
14860-UK,One time,United Kingdom,232,170.32,1
14861-UK,One time,United Kingdom,117,125.79,1
14862-UK,New,United Kingdom,772,841.2,2
14863-UK,One time,United Kingdom,132,266.76,1
14865-UK,New,United Kingdom,108,52.2,2
14866-UK,Regular,United Kingdom,6752,14389.9,12
14867-UK,Return,United Kingdom,328,710.28,3
14868-UK,Regular,United Kingdom,1405,2953.59,8
14869-UK,New,United Kingdom,550,725.7,2
14870-UK,One time,United Kingdom,119,327.25,1
14871-UK,Return,United Kingdom,185,522.38,4
14873-UK,One time,United Kingdom,168,519.68,1
14875-UK,New,United Kingdom,558,1465.32,2
14878-UK,Regular,United Kingdom,802,1485.54,9
14880-UK,Return,United Kingdom,373,706.19,3
14881-UK,One time,United Kingdom,316,255.4,1
14882-UK,New,United Kingdom,158,589.7,2
14883-UK,Regular,United Kingdom,790,761.59,6
14885-UK,One time,United Kingdom,724,765.32,1
14886-UK,One time,United Kingdom,160,364.8,1
14887-UK,One time,United Kingdom,1100,1862,1
14888-UK,One time,United Kingdom,184,369.2,1
14889-UK,One time,United Kingdom,90,135.9,1
14890-UK,One time,United Kingdom,51,125.65,1
14891-UK,New,United Kingdom,505,554.38,2
14893-UK,New,United Kingdom,799,1237.85,2
14894-UK,One time,United Kingdom,265,655.75,1
14895-UK,Regular,United Kingdom,4851,11138.71,20
14896-UK,New,United Kingdom,279,468.77,2
14897-UK,Return,United Kingdom,468,1366.38,4
14898-UK,Regular,United Kingdom,1020,1303.52,6
14901-UK,Return,United Kingdom,661,1421.29,9
14902-UK,One time,United Kingdom,218,332.66,1
14903-UK,Regular,United Kingdom,1536,2810.63,5
14904-UK,New,United Kingdom,1985,1025.44,2
14905-UK,New,United Kingdom,287,616.15,2
14907-UK,Return,United Kingdom,1691,3501.1,7
14908-UK,One time,United Kingdom,132,277.8,1
14910-UK,Regular,United Kingdom,238,434.35,4
14911-IRE,Regular,Ireland,80515,143825.06,201
14912-ITLY,New,Italy,971,867.85,2
14913-UK,Return,United Kingdom,1743,1227.43,4
14915-UK,New,United Kingdom,112,307.48,2
14916-UK,Return,United Kingdom,1136,1268.98,4
14918-UK,New,United Kingdom,675,1610.15,2
14920-UK,New,United Kingdom,509,977.77,2
14921-UK,New,United Kingdom,953,1316.07,2
14923-UK,One time,United Kingdom,418,749.1,1
14924-UK,One time,United Kingdom,64,310.05,1
14929-UK,One time,United Kingdom,136,223.88,1
14930-CHI,Return,Channel Islands,1166,2372.86,3
14931-CHI,Regular,Channel Islands,417,1257.68,5
14932-CHI,One time,Channel Islands,80,363.53,1
14934-CHI,New,Channel Islands,1042,1890.94,2
14935-CHI,One time,Channel Islands,935,1784.71,1
14936-CHI,Return,Channel Islands,4085,8137.02,8
14937-CHI,Return,Channel Islands,484,1621.88,3
14944-UK,Regular,United Kingdom,2815,5900.25,12
14946-UK,One time,United Kingdom,22,100.9,1
14947-UK,New,United Kingdom,179,290.82,2
14948-UK,Regular,United Kingdom,673,1101.97,6
14950-UK,One time,United Kingdom,136,371.2,1
14951-UK,One time,United Kingdom,311,311.69,1
14952-UK,Return,United Kingdom,3355,8099.49,11
14953-UK,One time,United Kingdom,225,289.82,1
14954-UK,One time,United Kingdom,127,336.17,1
14957-UK,One time,United Kingdom,34,58.49,1
14958-UK,Return,United Kingdom,129,499.68,3
14959-UK,Return,United Kingdom,494,695.42,4
14960-UK,New,United Kingdom,221,221.27,2
14961-UK,Return,United Kingdom,3708,7044.68,9
14962-UK,One time,United Kingdom,44,126.7,1
14963-UK,Return,United Kingdom,1176,1487.8,5
14964-UK,One time,United Kingdom,143,206.21,1
14965-UK,New,United Kingdom,365,599,2
14966-UK,One time,United Kingdom,187,191.32,1
14967-UK,One time,United Kingdom,140,463.8,1
14968-UK,One time,United Kingdom,127,147.59,1
14970-UK,Return,United Kingdom,250,1592.06,4
14971-UK,Return,United Kingdom,644,1116.57,3
14972-UK,One time,United Kingdom,28,114.77,1
14973-UK,Return,United Kingdom,369,1314.45,3
14974-UK,One time,United Kingdom,44,114.39,1
14975-UK,One time,United Kingdom,380,279.94,1
14976-UK,Return,United Kingdom,234,790.86,7
14978-UK,Return,United Kingdom,525,1931.42,5
14981-UK,One time,United Kingdom,97,102.12,1
14984-UK,New,United Kingdom,60,213.27,2
14985-UK,New,United Kingdom,260,296.75,2
14987-UK,New,United Kingdom,128,326.4,2
14988-UK,One time,United Kingdom,141,334.54,1
14995-UK,New,United Kingdom,103,233.23,2
14997-UK,Return,United Kingdom,1120,546.2,3
14998-UK,New,United Kingdom,270,429.87,2
15000-UK,One time,United Kingdom,218,490.52,1
15002-UK,Regular,United Kingdom,862,1641.76,4
15004-UK,One time,United Kingdom,630,1246.32,1
15005-UK,Regular,United Kingdom,4247,6316.57,28
15006-UK,One time,United Kingdom,302,502.09,1
15007-UK,One time,United Kingdom,69,156.91,1
15009-UK,Return,United Kingdom,642,1261.78,3
15010-UK,One time,United Kingdom,184,308.94,1
15012-UK,New,United Kingdom,231,423.04,2
15014-UK,New,United Kingdom,151,260.17,2
15016-UK,One time,United Kingdom,76,170.04,1
15017-UK,One time,United Kingdom,63,125.58,1
15018-UK,Return,United Kingdom,189,496.21,3
15019-UK,One time,United Kingdom,159,266,1
15021-UK,Regular,United Kingdom,847,1914.82,9
15022-UK,Return,United Kingdom,543,905.04,4
15023-UK,Regular,United Kingdom,2871,6802.76,11
15024-UK,Return,United Kingdom,920,1661.33,10
15025-UK,One time,United Kingdom,189,377.01,1
15026-UK,Return,United Kingdom,285,469,3
15027-UK,Regular,United Kingdom,565,1066.15,4
15028-UK,Return,United Kingdom,459,627.13,4
15030-UK,New,United Kingdom,372,518.28,2
15031-UK,Return,United Kingdom,401,668.14,4
15032-UK,Return,United Kingdom,2968,4959.1,3
15033-UK,Regular,United Kingdom,1695,2586.67,10
15034-UK,Regular,United Kingdom,2422,4308.61,8
15035-UK,One time,United Kingdom,245,252.73,1
15036-UK,Return,United Kingdom,327,465.55,3
15038-UK,Regular,United Kingdom,217,705.49,6
15039-UK,Regular,United Kingdom,9209,19914.44,47
15041-UK,One time,United Kingdom,104,180.35,1
15042-UK,One time,United Kingdom,30,135.93,1
15043-UK,One time,United Kingdom,300,537,1
15044-UK,Regular,United Kingdom,2795,7700.23,17
15045-UK,New,United Kingdom,114,735.66,2
15046-UK,Regular,United Kingdom,3451,5213.77,15
15047-UK,One time,United Kingdom,222,343.62,1
15048-UK,Return,United Kingdom,195,384.05,4
15049-UK,One time,United Kingdom,63,121.17,1
15050-UK,Return,United Kingdom,1224,1782.09,3
15051-UK,Return,United Kingdom,1011,1391.61,3
15052-UK,One time,United Kingdom,82,215.78,1
15053-UK,Return,United Kingdom,986,697.79,3
15054-UK,New,United Kingdom,198,302.1,2
15057-UK,New,United Kingdom,668,1489.5,2
15058-UK,Regular,United Kingdom,1069,2124.99,11
15059-UK,Regular,United Kingdom,604,1337.72,9
15060-UK,Return,United Kingdom,263,303.09,4
15061-UK,Regular,United Kingdom,28920,54534.14,48
15062-UK,Return,United Kingdom,763,987.86,4
15063-UK,One time,United Kingdom,56,370.8,1
15065-UK,Return,United Kingdom,1383,3158.13,4
15066-UK,One time,United Kingdom,317,893.59,1
15067-UK,Return,United Kingdom,954,1744.76,3
15068-UK,New,United Kingdom,364,553.36,2
15069-UK,One time,United Kingdom,520,1109.53,1
15070-UK,One time,United Kingdom,36,106.2,1
15071-UK,New,United Kingdom,269,982.07,2
15073-UK,Return,United Kingdom,491,1043.41,3
15074-UK,One time,United Kingdom,455,748.87,1
15075-UK,One time,United Kingdom,447,773.03,1
15076-UK,One time,United Kingdom,571,880.85,1
15078-UK,Regular,United Kingdom,5105,9743.11,32
15079-UK,Return,United Kingdom,389,895.61,4
15081-UK,Regular,United Kingdom,190,504.8,5
15083-UK,One time,United Kingdom,38,88.2,1
15087-UK,One time,United Kingdom,470,306.94,1
15088-UK,New,United Kingdom,460,1160.07,2
15089-UK,Regular,United Kingdom,1359,2420.84,6
15090-UK,One time,United Kingdom,208,381.32,1
15091-UK,One time,United Kingdom,346,480.71,1
15092-UK,New,United Kingdom,135,457.81,2
15093-UK,Regular,United Kingdom,3760,4597.02,6
15095-UK,Return,United Kingdom,1079,1370.6,4
15096-UK,One time,United Kingdom,120,219.39,1
15097-UK,One time,United Kingdom,170,248.08,1
15098-UK,Return,United Kingdom,121,39916.5,3
15099-UK,One time,United Kingdom,343,410.48,1
15100-UK,Return,United Kingdom,80,876,3
15101-UK,New,United Kingdom,241,317.53,2
15103-UK,New,United Kingdom,329,703.36,2
15104-UK,New,United Kingdom,637,1027.44,2
15105-UK,Regular,United Kingdom,1211,2298.93,7
15106-UK,Return,United Kingdom,1181,1422.52,5
15107-UK,Regular,United Kingdom,170,319.5,6
15108-EURO,Return,European Community,499,1300.25,4
15109-UK,One time,United Kingdom,131,484.95,1
15110-UK,Return,United Kingdom,246,996.1,4
15111-UK,Return,United Kingdom,710,1567.48,3
15113-UK,Return,United Kingdom,2386,3609.33,3
15114-UK,Regular,United Kingdom,3096,2760.56,10
15115-UK,One time,United Kingdom,157,340.11,1
15116-UK,Return,United Kingdom,648,1352.75,4
15117-UK,Return,United Kingdom,1948,1551.78,5
15118-UK,One time,United Kingdom,1440,244.8,1
15119-UK,One time,United Kingdom,88,266.4,1
15120-UK,One time,United Kingdom,296,358.82,1
15121-UK,New,United Kingdom,199,457.72,2
15122-UK,Return,United Kingdom,800,1633.78,3
15123-UK,New,United Kingdom,1195,2199.31,2
15124-UK,New,United Kingdom,233,184.19,2
15125-UK,Regular,United Kingdom,6193,11528.48,15
15127-UK,One time,United Kingdom,251,406.53,1
15128-UK,Return,United Kingdom,1343,1471,4
15129-UK,Regular,United Kingdom,1794,3447.4,11
15130-UK,One time,United Kingdom,197,330.11,1
15132-UK,Return,United Kingdom,679,977.93,5
15133-UK,Return,United Kingdom,680,982.42,3
15134-UK,Regular,United Kingdom,887,1387.99,8
15135-UK,One time,United Kingdom,43,139.05,1
15136-UK,Return,United Kingdom,776,1286.7,4
15139-UK,New,United Kingdom,208,178.96,2
15140-UK,Regular,United Kingdom,1572,2354.25,7
15142-UK,One time,United Kingdom,365,498.74,1
15143-UK,One time,United Kingdom,150,259.45,1
15144-UK,Regular,United Kingdom,3050,6580.44,17
15145-UK,Return,United Kingdom,756,1194.73,4
15146-UK,New,United Kingdom,1473,1327.16,2
15147-UK,One time,United Kingdom,366,623.5,1
15148-UK,One time,United Kingdom,187,301.29,1
15149-UK,One time,United Kingdom,128,520.8,1
15150-UK,Regular,United Kingdom,3658,5314.47,10
15152-UK,Regular,United Kingdom,2704,4745.69,13
15153-UK,One time,United Kingdom,198,329.25,1
15154-UK,One time,United Kingdom,104,296.42,1
15156-UK,Return,United Kingdom,597,961.49,3
15157-UK,Return,United Kingdom,2392,1936.07,3
15158-UK,One time,United Kingdom,198,401.4,1
15159-UK,Regular,United Kingdom,11441,18641.01,30
15160-UK,One time,United Kingdom,84,158.16,1
15163-UK,New,United Kingdom,186,304.47,2
15164-UK,Return,United Kingdom,360,843.05,3
15165-UK,One time,United Kingdom,160,487.75,1
15167-UK,One time,United Kingdom,67,163,1
15168-UK,One time,United Kingdom,52,106.56,1
15171-UK,One time,United Kingdom,290,1289.5,1
15172-UK,Return,United Kingdom,1611,1624.05,5
15174-UK,One time,United Kingdom,145,135.75,1
15175-UK,One time,United Kingdom,454,224.14,1
15178-UK,One time,United Kingdom,30,40.5,1
15179-UK,Return,United Kingdom,1938,2206.95,5
15180-UK,One time,United Kingdom,36,87.5,1
15181-UK,Return,United Kingdom,544,689.48,3
15182-UK,New,United Kingdom,253,622.85,2
15184-UK,New,United Kingdom,223,406.76,2
15185-UK,One time,United Kingdom,666,310.62,1
15186-UK,New,United Kingdom,215,411.41,2
15187-UK,Regular,United Kingdom,1887,4777.18,16
15189-UK,Regular,United Kingdom,6149,16225.39,41
15192-UK,Return,United Kingdom,918,1044.32,3
15193-UK,One time,United Kingdom,144,499.32,1
15194-UK,Regular,United Kingdom,5703,7616.53,15
15195-UK,One time,United Kingdom,1404,3861,1
15197-UK,Return,United Kingdom,469,1079.61,3
15198-UK,New,United Kingdom,120,193.64,2
15199-UK,Return,United Kingdom,396,1268.7,4
15201-UK,Regular,United Kingdom,1210,1236.54,5
15203-UK,Regular,United Kingdom,1753,1827.8,6
15204-UK,One time,United Kingdom,258,316.58,1
15205-UK,New,United Kingdom,378,653.24,2
15206-UK,Return,United Kingdom,162,420.3,4
15208-UK,Regular,United Kingdom,316,870.12,5
15210-UK,One time,United Kingdom,228,331.18,1
15211-UK,New,United Kingdom,240,894.41,2
15212-UK,One time,United Kingdom,36,101.8,1
15213-UK,New,United Kingdom,272,328.35,2
15214-UK,Regular,United Kingdom,1254,1661.44,8
15215-UK,Return,United Kingdom,225,734.94,3
15216-UK,One time,United Kingdom,28,96.6,1
